process,non_linear,sigma,run,train_size,p_spot,p_m1,ridge,lasso,mlp_seo,rnn_seo,lstm_seo,dda_ml1,dda_ml2,mlp_ieo,rnn_ieo,lstm_ieo
rw,True,20,41,25,2.898460088163725,1.5283104326461479,2.837348878797511,2.837348878797511,2.7008795503744176,2.7008795503744176,2.7008795503744176,2.898460088163725,2.898460088163725,2.682995986066015,2.740714799685445,2.740714799685445
rw,True,20,41,73,2.8984600881637372,1.5283104326461345,2.9079520985089076,2.9079520985089076,2.3642317236491888,1.9748543186496728,2.4932059276116467,1.3598069178280248,1.348182829254738,1.0294016184479486,1.5562303257579413,1.8555522972304677
rw,True,20,42,25,4.275247278781344,5.87256810852779,6.179085788221507,6.179085788221507,4.637459943971003,5.52075489906058,5.390255134571198,5.124975108693597,5.124975108693597,3.729657699712343,4.64182636342539,4.5850945538864405
rw,True,20,42,73,4.275247278781344,5.87256810852779,4.423504074909675,4.423504074909675,2.59456137495565,2.1901596688786715,2.142608570962222,3.694533139368244,5.089207713029407,2.1975260003375063,1.9997997852931129,2.672375627906059
rw,True,20,43,25,11.143969725783203,10.291211768103677,9.03484706903531,9.84260784907931,6.4321779130950745,6.7967351190393686,5.268857474976817,9.908196079175127,9.352447012739013,9.3523478514998,8.708176992826948,8.479462524733835
rw,True,20,43,73,11.143969725783217,10.291211768103691,9.449908848400398,9.142208819443223,6.004494988188503,2.0749398780434127,2.190556895141364,5.504332982030131,6.166668715438174,3.9552734294766787,1.9051680697660105,3.2118582943461047
rw,True,20,44,25,5.666462609112468,4.4191477869304805,5.666462609112468,5.666462609112468,5.155958791757574,4.032391265598728,5.180622841771574,3.888843446021802,5.38518407297118,4.764039532402048,5.048179496354892,5.2540221760685375
rw,True,20,44,73,5.666462609112468,4.4191477869304805,6.059162416786271,5.666462609112468,5.0494609448689065,4.592371210691814,5.180622841771574,4.589797395167433,4.556540047124062,4.366551447402869,3.865376295367878,4.53001598452448
rw,True,20,45,25,5.461421532778213,5.572467276061154,4.386062179642441,4.894593761743189,3.7334199525975458,3.6414497010376774,5.053407613414201,3.1240072202096956,4.003516809103028,4.480635937762291,4.351834087136417,4.374053061722092
rw,True,20,45,73,5.461421532778213,5.572467276061154,5.089146544181549,5.068727534057257,4.1438410808872606,2.8193376701276045,2.055991520762551,4.724012522857856,5.134029739559135,3.5494239378426746,3.051377921369538,2.423958385132031
rw,True,20,46,25,6.765632562421109,12.759036498637089,11.838981121688544,12.759036498637089,11.743479375228755,11.743479375228755,11.743479375228755,11.467869672307952,11.467869672307952,11.743479375228755,11.743479375228755,11.743479375228755
rw,True,20,46,73,6.765632562421109,12.759036498637089,11.838981121688544,11.838981121688544,11.93932207068411,11.93932207068411,11.93932207068411,9.2373307628032,11.838981121688544,8.568665273655727,8.568665273655727,8.20407534226266
rw,True,20,47,25,2.6352827982390625,3.4441312928815666,2.6147612995418434,2.550774556934698,2.5100991211249335,2.7634771169509693,2.387492927897052,2.7542740935694483,2.7429525841991707,2.3964023483291053,2.0599343376145103,1.7598994412333309
rw,True,20,47,73,2.6352827982390625,3.4441312928815666,3.245781535711782,2.4044659085335214,1.9494017811149063,1.9342368627431963,2.029522002939785,1.7551014670966085,1.7551014670966085,1.8286558913245683,2.109940849035615,2.109940849035615
rw,True,20,48,25,1.9143080452263281,1.4648316965200285,1.4390814622987087,1.4390814622987087,1.052186727381522,0.8179808251508387,0.9004049334383747,1.4390814622987087,1.114690759987554,1.5730648653084507,1.5363793023773626,1.6017420744168693
rw,True,20,48,73,1.9143080452263146,1.464831696520015,1.2604778275389414,1.2883146005446664,1.1685282243665276,0.6333034915226712,0.8418310641251601,0.7584677659309922,1.1938289089507204,0.9731063558241413,0.9647609588959978,0.8969604360898907
rw,True,20,49,25,1.9444441730120938,2.4671168172716005,1.6128266867423393,1.3688605032268082,1.0640765884731773,1.2441961724464827,1.2107445740164404,1.385290364304319,1.075783836888428,1.534566353912168,1.7178211782794175,1.8335650713724054
rw,True,20,49,73,1.9444441730120938,2.4671168172716005,2.0345913376145806,2.0345913376145806,1.3392029011602298,1.2133845158248158,1.1866413368899962,2.7094385710747706,2.7094385710747706,1.0309538221287975,0.7482625903374576,0.8570061997440318
rw,True,20,50,25,2.083406279239671,2.339819870799935,2.145392147545163,1.673734324358988,1.975653592597006,2.0312363546229206,1.9835029698629805,1.3362656047237926,1.064120028270273,2.2347763972890804,2.2128178997551173,2.1559774413724604
rw,True,20,50,73,2.083406279239671,2.3398198707999627,1.8120688705941832,1.7717387667730147,1.506545949633952,1.5508250245282282,1.3712188193317467,1.3719386201270027,1.4804279767118846,1.8366878934820605,1.7770732599503802,1.684032343574218
rw,True,20,51,25,4.335306133199243,4.6717801624529995,2.921533130686073,3.155474436441917,3.412003337218549,3.0878650742099985,5.4119546364812905,4.336201589977037,4.039629861143371,3.074201036245522,3.3539009973249634,2.2308169760222074
rw,True,20,51,73,4.335306133199243,4.671780162452986,3.0851787631545817,3.0851787631545817,3.665722078781939,2.7697993059321893,3.7830131192701004,2.665231838808836,2.3156847443082507,2.6504163045779854,2.315193679909995,2.3489275543884824
rw,True,20,52,25,1.4768733156896532,2.0001975286091254,1.425659814570346,1.416707087475179,1.223438993143151,0.7276220108778839,1.1837567781443732,0.30959372607923763,1.6346026397830167,0.9708526961984228,1.0197959198293929,1.3194762254617105
rw,True,20,52,73,1.4768733156896532,2.0001975286091254,1.8210721576513065,1.8210721576513065,1.6682396118414866,0.33552937031916286,0.9406531325143788,1.694328080651698,1.8260983842854426,1.1878653719145011,0.7083386398414968,0.9840751847109543
rw,True,20,53,25,2.3731629738112834,2.9340389651015553,2.3435877843147703,2.002020188494065,1.7649002464073096,1.8729229131567393,1.8369565905011542,1.9119883084675973,1.7013843280717353,1.3205765960396867,1.4093154845405238,1.386781248618928
rw,True,20,53,73,2.3731629738112994,2.9340389651015877,1.7987887300093777,1.3798116017122521,1.443387832137572,1.559563406108993,1.6619275672662401,2.03885890238796,2.5617083405871264,1.8050158589408087,1.8252156836873983,1.646207041525826
rw,True,20,54,25,3.9459402890123862,5.646663120125176,3.76371483048601,4.142839029513203,4.088819047726252,3.945853703350462,4.582422215132556,5.597496428656004,4.527008623526152,3.2552437341419806,2.810774979210305,2.924077191665614
rw,True,20,54,73,3.9459402890123862,5.646663120125176,5.4507886297014485,5.646663120125176,4.379590995724612,3.050403790417532,3.5154775818736868,5.646663120125176,5.646663120125176,3.670263819632949,3.4329141438950725,4.203428977168205
rw,True,20,55,25,3.5719366744059045,2.1369915767594643,3.4516242726335884,2.880076048787646,3.027338344313666,2.922474346035802,2.9706817839463073,2.506993997403152,3.1505285203473004,2.2607598409910272,2.524166818611364,2.782158240841012
rw,True,20,55,73,3.5719366744059045,2.1369915767594643,2.7040145065210504,2.833266256076454,2.214295493907581,1.2982007302455114,1.8281812479830633,1.2383542244590167,1.2151208609936328,2.0751242602984004,2.154358094427785,2.179384061883538
rw,True,20,56,25,3.773402275490504,5.33370435866013,2.3772078769588805,2.990215543795112,2.1220890166710222,3.564059828301167,2.6999240700289526,4.003103963970712,3.161926728393431,4.752616710231907,4.529885324450642,4.12354526704238
rw,True,20,56,73,3.7734022754905174,5.3337043586601425,3.6702841551742624,3.4804251008314093,1.8197403324126078,2.593561283099164,1.665639986641642,2.463439896478532,3.6566174483996363,2.665646274836783,2.665646274836783,2.0363167281483285
rw,True,20,57,25,8.402111183636789,7.169020712744296,6.103123650476765,7.203504495541756,5.519998036988428,4.593730399518665,4.54527077599896,6.40224884386439,7.125020791048474,4.261170679478438,4.396605664461912,5.18307249026148
rw,True,20,57,73,8.402111183636789,7.169020712744296,6.68745780996462,7.13740367109119,3.0613502205302554,3.126503909909511,3.5779751655151277,6.378639927510285,5.544040057143319,2.5406517939261732,4.505131556840376,3.331113834151412
rw,True,20,58,25,3.318602255462677,6.664787914142241,7.055663225299279,6.470464710281748,5.707255431493268,6.226061959044761,6.206874082163891,6.3391876338254285,6.3391876338254285,6.847609079772066,5.985658825690298,6.847609079772066
rw,True,20,58,73,3.318602255462677,6.664787914142241,5.111785641989686,4.9755697042513445,3.7163968006227255,3.0469491589094284,3.8427842616396384,2.0391376765096685,2.5217114727199665,4.072807695749024,3.197718747245825,2.9463565388532573
rw,True,20,59,25,3.001032882929724,3.6574732135613424,3.6678787367047923,3.1941632162730804,3.41429769409902,3.4159508895735944,3.4159508895735944,2.4715195021684897,2.4715195021684897,2.1473184251071324,2.456051449372798,2.3528618138662405
rw,True,20,59,73,3.001032882929724,3.6574732135613424,3.0067323819212057,3.0067323819212057,2.0750575368808173,1.5847817758370735,2.3172334443991844,1.540565605583561,1.3321716042143386,1.667695713343604,1.7497005692600678,1.693666110447642
rw,True,20,60,25,1.9051616375996647,1.3139217089182587,1.7381346133031759,1.4331159088073673,0.9431544104707595,0.6099626123823966,0.8821173982371281,1.5008108423430313,1.5008108423430313,1.3959008136359243,1.1010862652912143,1.2814270853832108
rw,True,20,60,73,1.9051616375996279,1.3139217089182222,1.6807773245057382,1.6807773245057382,0.8188769073965599,1.0187579067464898,0.8867303234366719,1.5673793224739767,1.6399703428566128,0.7124836044832956,0.8563685816186652,0.9658020386261595
rw,True,20,61,25,3.5068227492276365,2.2855841610606795,3.250492265462747,3.5068227492276365,2.6924329566396676,2.4132018088991076,2.8385637144915927,1.3293712299534046,3.2248014758219465,2.1977744397264685,2.780377098646843,3.604077256644283
rw,True,20,61,73,3.5068227492276365,2.2855841610606795,3.231321583037277,3.2982466816082767,2.4936170787902787,1.9894711264730598,1.7259367763400597,1.3916423985778672,3.2248014758219465,1.2151838273701099,1.6374685311939075,2.1200664273007477
rw,True,20,62,25,1.0732448025442538,1.6929060853489668,0.8816323090671981,0.8672674963702849,1.0119740678149374,0.9919847229567109,1.0456699094132809,0.8765275761345019,1.2085142649729046,1.125792457274825,0.9400873911846179,0.9400873911846179
rw,True,20,62,73,1.0732448025442538,1.6929060853489668,0.9806606380164911,1.0650207853836047,0.6391883465945453,0.7335527667375599,1.0841935827036318,0.8088818577354057,0.6859090285287522,0.7523062288562785,0.8309022992861373,0.7583570528868526
rw,True,20,63,25,3.7215087594686835,3.3834256266820164,2.602344880826877,2.2628615823652902,2.657058422147419,1.155741154775979,2.6629611459203564,2.3609998040916342,2.6707804478817003,2.6182169013577004,1.7731560117905194,2.7589052215601306
rw,True,20,63,73,3.7215087594687057,3.383425626682039,2.1965274369054546,2.5687428851227976,1.941820449256368,1.033046056063935,1.7067294307210787,3.0272441030269417,2.3495812931055564,1.6491688578326238,1.6810352466380467,1.8612313601311954
rw,True,20,64,25,4.537926585030327,4.892318203420716,4.404303471469115,4.817329753780783,5.194824630451598,5.0368051475303375,4.926806755537054,4.522395162168054,3.9101150080432774,3.324449725727895,3.370027821042201,3.1286081789363025
rw,True,20,64,73,4.537926585030327,4.892318203420716,3.96811592943885,3.96811592943885,2.4840455206289116,1.8870381905963403,2.5701557522948577,2.806663265813145,2.806663265813145,2.650761356392575,2.650761356392575,2.5723392194270756
rw,True,20,65,25,2.281360889531594,3.4564299055801424,3.401781639986448,3.586291326992837,2.639145499168778,3.0492213646803754,2.6004365359219723,2.8734129226376215,1.6273910957479871,2.6780382378798406,2.095962337557353,2.5262142772376497
rw,True,20,65,73,2.281360889531594,3.4564299055801424,3.2952310317468565,3.1467896359878345,1.9469537517464486,1.031309368150632,1.3363989157897114,2.284867606409363,0.8175216763565354,1.0677856383855375,1.0996970883060613,1.0996970883060613
rw,True,20,66,25,2.3511105901352574,2.0114655566725834,1.5692693622697276,1.6147032761152285,1.486298548318194,1.877205758585998,1.7000969292041546,2.000925216264537,1.2220654355156548,2.074020602716121,1.4874872545136393,1.292535314994085
rw,True,20,66,73,2.3511105901352574,2.0114655566725834,1.7850152628029636,1.7850152628029636,1.7645321780840635,1.0253580092298413,1.368279193451496,2.0589105815885573,1.6460441573704385,1.4972272640954223,1.5148955871609147,1.5232548371501144
rw,True,20,67,25,7.003734133412674,4.492601557770637,7.107797224387125,6.051086061203181,6.373809044060365,5.755990569125561,6.1724250642716125,3.1795054081027176,5.62796041322362,4.6347171071230315,3.971633042937576,3.899958476544578
rw,True,20,67,73,7.003734133412691,4.492601557770668,3.962212128731373,3.962212128731373,3.3837946801118886,1.366840817673616,1.45016361603656,1.6302969722240115,3.8819727711447447,1.1662438249042208,1.2885795595595795,1.135658230059527
rw,True,20,68,25,2.9152412372291017,1.3949276310294734,2.339322153273394,2.342152887470739,2.4340359788897796,1.961720694705507,2.6662308336972353,1.5917946306895265,1.5917946306895265,1.5687489750282817,1.8264346771824862,2.080116179248625
rw,True,20,68,73,2.9152412372291017,1.3949276310294865,2.236401132654955,2.236401132654955,1.767188261558952,1.4181008341613142,2.119979205606651,1.6362764089168091,2.275794899757201,1.1550320445109854,1.3077724369258392,1.2026113916769599
rw,True,20,69,25,2.651263079174611,2.076747847586431,2.3313635850538876,2.7364500239001197,2.0864713519062685,1.115958958129171,2.0613116112410705,2.282803177098234,3.0840969594609926,1.6324635096677924,1.3392702495890159,1.332698722780659
rw,True,20,69,73,2.6512630791745964,2.076747847586461,2.2665171460254383,2.465960788371584,2.051751908128027,1.4032660842297482,1.7683176203752808,1.756920984867682,2.786341038758137,0.9748428135913105,1.2953472810302893,1.333322412360236
rw,True,20,70,25,7.673956795766533,6.429443562673135,7.851071698397514,8.162730624060776,6.808368591151365,5.790068197610871,5.982115620173848,4.077382514093674,5.390894662371604,5.176483138612212,5.1602301977312965,5.371676752420719
rw,True,20,70,73,7.673956795766555,6.429443562673155,6.4792244489024045,6.650436630260372,3.3881343137091307,3.308643102267867,2.921074519843121,4.192551237598406,4.446479562838982,3.1676410027145026,4.139232204807538,3.8875488929406545
rw,True,20,71,25,2.6212456646692592,1.123671685046813,1.6022416299564288,1.979527163630193,1.8423226485107655,1.7795639841809405,2.029298995631307,0.7147580607401101,1.8151589168021989,1.8746809991109368,1.8152449997335098,2.1192820377982398
rw,True,20,71,73,2.6212456646692703,1.1236716850468018,1.6665755831671487,1.8891028058962183,1.6827060809501595,1.2106374056776465,1.6666851673276504,1.860688583943662,2.6212456646692703,0.80669757486202,0.7191195307707016,0.7776568357389493
rw,True,20,72,25,3.3573719214058295,3.850720104173102,3.740903460861827,3.850720104173102,2.8325692241336715,2.276019892596214,2.9851508240423104,2.340526302292866,2.1509769619279897,2.8824206206431127,1.7544578358710428,1.9883512482700865
rw,True,20,72,73,3.357371921405816,3.850720104173102,2.2615890391273576,2.210304731893022,2.198680708578697,1.3791058717506517,1.6834134368869775,2.335190378748013,2.638706947997361,1.869261554387552,2.1759757744685917,2.274606948584247
rw,True,20,73,25,3.726837988190479,3.255962283418424,3.1962099024514843,2.190877669863931,4.001284535463432,3.2256750018206333,3.3604458289244015,2.6383080514557227,3.235056832999856,3.3873467827809187,2.831274888146877,2.820332456232776
rw,True,20,73,73,3.726837988190459,3.255962283418423,2.345809008170015,2.345809008170015,1.8351038429275899,1.914789068102692,1.7735114248145163,1.3371476585912225,2.0602790482202704,1.8801459107397251,2.287420955944945,2.2171382133921815
rw,True,20,74,25,3.5515756419958464,3.457996903975065,2.7751646142351967,2.892266972372471,3.352484843959712,2.6155341413663984,3.342445774344412,2.3725198261853824,3.0274311475888016,2.469243707822194,3.138374720922072,2.239631532966537
